"464363884,2026-07-01T08:47:22Z,1405/04/10 12:17,محمد,mo565986,quote,🙏🙏🙏"
"464363878,2026-07-01T08:46:59Z,1405/04/10 12:16,امیرهوشنگ اقبالی مقدم,jafar0023,twit,#اروند بازهم پوکید رفت صف فروش مزخرف .......... ارزش ذاتی سهم متسفانه با فروش ضعیف و عملکرد ضعیفی که داشته زیر 4500 تومن میاد حباب در این سهم متاسفانه بالاست"
"464363872,2026-07-01T08:46:52Z,1405/04/10 12:16,پرهام,parham0059,twit,#کرومیت \nچرا عبور از قیمت فعلی برای کرومیت با وجود شرایط مثبت بازار سخت است؟\nما الان حمایت تنکنسن و کیجنسن رو داریم. بالای موینگ های معتبر 20 و 55 هم هستیم.\nاما اصل ماجرا. قیمت در حال شکستن موینگ 100 است. \nآماده باشید برای یک صف خرید قفل شده پس از شکست این مقاومت."
"464363868,2026-07-01T08:46:48Z,1405/04/10 12:16,مسعود,rozber,twit,#کوثر جامانده مظلوم"
"464363846,2026-07-01T08:46:10Z,1405/04/10 12:16,Tistis,dolar1234,twit,#کیسون"
"464363832,2026-07-01T08:46:01Z,1405/04/10 12:16,۱,ykta21,quote,#شبندر \nهمه بزرگان بازارصف خریدن💓💓💓\nجالبه حقوقیها توصف خرید خریدارن🤔🤔🤔\nدارن پایانی روهم میکشن بالا🤔🤔🤔\nباورکنین یه خبرهای مثبت درراهه که بزرگان خبردارن ومابی خبریم ،اینجوری میخرند🤔🤔🤔\nازفرصت وروداستفاده کنیدکه روندکاملاصعودیه💓💓💓\n💓💓💓🥰🥰🥰"
"464363824,2026-07-01T08:45:59Z,1405/04/10 12:15,Porya04122,porya02122,twit,#فارس  مفت نفروشید خبر تو راه"
"464363820,2026-07-01T08:45:50Z,1405/04/10 12:15,کاوه صفرزاده ,q123w321,quote,خساپا"
"464363815,2026-07-01T08:45:37Z,1405/04/10 12:15,محمد,wertyuio,twit,#اروند \nچی شد صف خرید !!!!\nکل بازار مثبت این داره جون میکنه ولش کنن رفته صف فروش"
"464363772,2026-07-01T08:44:57Z,1405/04/10 12:14,masoud,masoudk2,twit,#های_وب یک چیزی رو توی معاملات این مدت در نظر بگیرین. سهامدار عمده داره روزی بالای ۵۰ میلیون سهم میفروشه و حقوقی ای هم نمیخره. نسبت خریدار و فروشنده هم خیلی پایین نمیاد و بعضی روزها هم مثله امروز نسبت ۱ هست. این یعنی یک حقیقی دیگه ای هم هست که داره حجم زیاد میخره..."
