"465814587,2026-09-08T09:15:00Z,1405/06/17 12:45,اصفهان,parand911,quote,متاسفانه نقد شوندگی نداره وای به حال صف فروشش"
"465814575,2026-09-08T09:14:52Z,1405/06/17 12:44,محسن علیزاد,mohsen_alizad,quote,عیار دقیقا روی میدلاین در حال تثبیت و هدف 75 الی 80 بسته به شیب صعود 2 ماهه!"
"465814561,2026-09-08T09:14:40Z,1405/06/17 12:44,H.khanbaba,h.khanbaba66,twit,#عیار \nانس اگر یاری میکرد امروز بالای 7 درصد مثبت می خورد\n\n@artist42 بگیر در نره...."
"465814556,2026-09-08T09:14:36Z,1405/06/17 12:44,ShaDoW,shadow1371,twit,#الکتروماد ۲ ملیون سهم دارم و حتی یدونشو نمیفروشم ، گزارش شش ماهه بیاد اگه بالای ۹۰ تومن سود بسازه که احتمالش خیلی زیاده یعنی این سهم با ارزشترین سهم بازار با احتساب پی بر ای فوروارد میشه ، حالا نمیدونم چرا صف خرید سنگین نیست و واسم عجیبه ولی طبق تحلیل با سهم میمونم مگر اینکه شرکت موشکی چیزی بهش خورده و من بی اطلاعم"
"465814546,2026-09-08T09:14:21Z,1405/06/17 12:44,سعدی,sadi72,twit,#رمپنا  👈 امروز فرصت خرید بود: \nسهام رمپنا ((مالک بیش از ۶۰ شرکت سودآور)) را مفت نفروشید \n😱 👈لیست برخی دارایی های گروه مپنا (رمپنا) برگرفته از اطلاعات شرکت در کدال:👇\n👈مجتمع آلومینیوم المهدی (ارزش بازار ۹۰ همت با توجه به شرکت های مشابه در بورس مثل فایرا. \nالمهدی در سال ۱۴۰۴ فقط ۵.۳ همت سود خالص داشته)\n👈 مدیریت نیروگاهی ایرانیان (ومپنا) (۸۵درصد سهام این شرکت با ارزش بازار ۸۸همت جز دارایی های رمپنا هست)\n👈شرکت مپنا بین الملل (با سود انباشته ۲میلیارد دلار طبق آخرین صورتهای مالی سال ۱۴۰۴ در کدال)\n👈 شرکت ساخت توربین مپنا توگا (۴همت سود خالص فقط در ۱۴۰۴ و ۲۸ همت دارایی به قیمت قدیم)\n👈 مهندسی و ساخت پره توربین مپنا پرتو ( ۱۷۰۰میلیارد سود خالص فقط در سال ۱۴۰۴، ۲همت سود انباشته و ۱۱همت دارایی به قیمت قدیم)\n👈 تولید برق پره سر مپنا (نیروگاه ۱۰۰۰ مگاواتی سودساز ۷۰درصدِ برق پره سر تحت مالکیت مستقیم رمپنا هست و فقط ۱۷ همت سود خالص در سال ۱۴۰۴ داشته)\n👈 بهره برداری و پشتیبانی فنی نیروگاه مپنا (۱۶۰۰ میلیارد سود انباشته ۹ همت دارایی به قیمت قدیم)\n👈مهندسي و ساخت ژنراتور مپنا پارس (۱۸۰۰ میلیارد سود انباشته ۱۴۰۴، ۵همت دارایی)\n👈 احداث وتوسعه نیروگاههای حرارتی مپنا (۴۸۷ میلیارد سود)\n👈 مهندسی و ساخت ژنراتور مپنا پارس (۳۸۰ میلیارد سود خالص سال ۱۴۰۴ ، ۱۸۰۰ میلیارد سود انباشته با ۵ همت دارایی به قیمت قدیم)\n👈 مهندسی و ساخت بویلر و تجهیزات مپنا (۱۷۰۰میلیارد سود انباشته تا ۱۴۰۳، ۶۸۰ میلیارد سود خالص ۱۴۰۴)\n👈 مهندسی و ساخت لکوموتیو مپنا (۵همت دارایی به قیمت قدیم و ۴۰۰میلیارد سود خالص انباشته)\n👈 تعمیرات و توسعه بهره برداری ریلی مپنا(۷۶۰ میلیارد سود خالص ۱۴۰۴ با ۶ همت دارایی)\n👈 مهندسی و ساخت برق و کنترل مپنا (۸ همت دارایی سودساز (بروز نشده) + ۵۵۰ همت سود خالص)\n👈 مهندسی موادکاران جاهد نوآور (۲ همت دارایی به قیمت قدیم و ۲۰۰ میلیارد سود خالص ۱۴۰۴)\n👈 موننکوایران (۱.۵ همت دارایی به قیمت قدیم و ۳۵۰ میلیارد سود انباشته)\n👈 احداث و توسعه نیروگاه های مپنا توسعه یک (۱۵ همت دارایی به قیمت قدیم با ۸۴۰ میلیارد سود انباشته)\n👈 احداث و توسعه پروژه های ویژه مپنا (۱۸همت دارایی به قیمت قدیم)\n👈 نیر پارس (۱۶همت دارایی به قیمت قدیم ۱۶۸۰میلیارد سود خالص انباشته)\n👈💥بقیه در کامنت💥👉"
"465814534,2026-09-08T09:13:41Z,1405/06/17 12:43,احسان,4540043633ehsan,twit,#ذوب عزیزان ملاک ارزش سهم با سیب و پفک در جایی ک باید راجب اعداد و اقتصاد حرف بزنید درست نیس باید به ارزش مارکت سهم دقت شه ن ارزش سهم ذوب ۲۵۰ تومنی گپو پر میکنه اگه بزارن البته ممنون میشی اگر اطلاعات ارزشمندی دارید به اشتراک بزارید"
"465814511,2026-09-08T09:12:41Z,1405/06/17 12:42,سینا,hesam122,twit,#فاسمین پایه هرسهم در بازار ۱۰۰ تومان است  ولی سهام کشف قیمت میشود  با روی ۴۰۰۰هزار دلار و این قیمت دلار توافقی  با قیمت خوب باز میشود ورشد خوبی میکند"
"465814502,2026-09-08T09:12:36Z,1405/06/17 12:42,سهامدار بورس,komando1404,quote,02123950000"
"465814494,2026-09-08T09:12:32Z,1405/06/17 12:42,سهامدارکرمان,sahamdarkerman,twit,#کرمان توییت جناب بزرگیان چرا پاک شد؟!"
"465814488,2026-09-08T09:12:16Z,1405/06/17 12:42,Irani,irani66,twit,اون نهادی که میاد قیمت میذاره روی عرضه اولیه #فصبا  الان هیچ کس نباید ازش بپرسه بعد از ۲ سال چرا هنوز به قیمت عرضه اولیه نرسیده"
