"462481000,2026-02-24T05:56:47Z,1404/12/05 09:26,آتوسا تریدر (دانشجوی مدیریت),atoosa04,quote,اگه این جوریه چرا از تو همین بورس نمی خرن که ارزونتر دربیاد. سهمی 1300 تومن ارزونتر می افته که"
"462480989,2026-02-24T05:56:39Z,1404/12/05 09:26,رستگار,pooldaram,twit,شاخص بورس ایران  یک میلیون  واحد سقوط کرد ، بدون  شلیک حتی یک گلوله \n\nمدیران  دزد بورس جز خوردن و خوابیدن حقوق مفت گرفتن کار دیگه ای هم میکنند\n\nصندوق تثبیت برای چی الان از بازار حمایت نمیکنه ..فقط زمانی حمایت می‌کنه که قراره مفت  کف بازار رو از مردم بخره \n\nحمایتی که  می‌گفتید این بود \n\nوزیر اقتصاد می‌گفت مردم خیالشون راحت باشه مثل سری قبل بازار نمیریزه پس چی. شد\n\nهمتی که می‌گفت من بیام بورس پرواز می‌کنه چی شد"
"462480981,2026-02-24T05:56:22Z,1404/12/05 09:26,محمد2026,mat9052531250,twit,#شاخص_بورس \nنقد علی . عضو تندوری کمیسیون قضایی مجلس و عضو تیم سایه جلیلی \n\nامریکا به منطقه لشکرکشی کرده است . اگر بتوانیم از این مرحله عبور کنیم , شاخ غول را شکسته ایم .\n\nظاهرا خود اینها هم بهتر از ماها متوجه شده اند , تعطیلات داره به اخرش نزدیک میشه و به لحظات ملکوتی داریم ثانیه به ثانیه نزدیک میشیم .\n\nمطمئنا اخر داستان برای مردم خوب خواهد بود و برای برخی معلوم الحال جهنم اخر الزمانی\n\nعرزشی برو گزارش کن ."
"462098958,2026-02-07T11:28:43Z,1404/11/18 14:58,امیر,farzan50,retwit,#شاخص_بورس \nپولمان بی ارزش شده عزیزم\nتنها جایی که با قدرت می‌خواهیم نشان دهیم\nارزشمنده همین جاست که برای یک ریال و دوریال\nرنج منفی میکشند تا ثابت کنند ارزشمنده این کاغذ پاره."
"462480953,2026-02-24T05:55:40Z,1404/12/05 09:25,abbas62,abasbandzan,quote,دشمن دشمنی میکنه درست، آیا داخل دولت کسی هست که دلش برای مردم بسوزه\nاگر هم باشه فرد تاثیر گذاری نیست"
"462480936,2026-02-24T05:55:16Z,1404/12/05 09:25,Ssسهام,ss13510701,twit,#شاخص_بورس ملت از حیله های آمریکا وانگلیس آگاه باشید مخصوصا فرانسه"
"462480924,2026-02-24T05:55:00Z,1404/12/05 09:25,حسین شفیعی,persianhero,twit,#وغدیر \nحداقل تا ۱۱۵۰ ریزش داره \nمراقب باشید \nتعصب نداشته باشید\nو با سهم‌ازدواج کنید \n۵ اسفند ۱۴۰۴"
"462478417,2026-02-24T04:13:36Z,1404/12/05 07:43,arastoo,masteraccount,retwit,#شاخص_بورس ایران و آمریکا روی خوب‌تر از بر جام توافق می‌کنند.🌺🌺\nفعال سیاسی گفت: توافق بین ایران و امریکا صورت می گیرد چون دو طرف می دانند تنش نظامی هزینه بر است و مشکلات بزرگی را به وجود می آورد.مواضع آمریکا و متحدانش درباره روند مذاکرات با ایران نشان می دهد که‌ ترامپ به دنبال یک برجام خوب است و گزینه نظامی،‌ انتخاب او نیست."
"462480912,2026-02-24T05:54:47Z,1404/12/05 09:24,Mohammad,mohammadbp,twit,#ثفارس میخواید سرمایه تون از بین نره همین الان حتما امور سهام شرکت تماس بگیرید و اعتراض کنقد.یعنی چی حقوقی چندین وقته ختی یک دونه سهم نخریده.مگه یکسری تعهدات نداره\n‏‪071 3230 1004‬‏"
"462480909,2026-02-24T05:54:44Z,1404/12/05 09:24,دکتر سهام,amir442122,twit,#فولاد دوستان بنده فروختم نماد کماسه کرازی خریدم الانم تو سود هستم"
