"458450449,2025-07-15T04:54:15Z,1404/04/24 08:24,AbolfazlKarami2020,abolfazlkaram,quote,#شاخص_بورس \nسازمان ملل اگر سازمان ملل بود الان دو ساله مردم غزه زیر آتش و توپ ظالم ترین قوم هستن سکوت مر.گ اختیار نمی کردند."
"458450439,2025-07-15T04:52:56Z,1404/04/24 08:22,راه موفقیت,namenik,twit,اقایانی که میگفتید مکانیزم ماشه نقطه قوت توافقه حالا بیایید جواب بدید .\nالبته ما ازاین گردنه هم به اذن خدا عبور خواهیم کرد اما رو سیاهی اون برای مصببینش تا ابد باقی خواهد ماند"
"458450407,2025-07-15T04:47:58Z,1404/04/24 08:17,nimbal,forever1980,twit,#شاخص_بورس موضوع وطن بحث داغ این روزها، وطن دوستی  این روزها از زوایای مختلف معانی مختلف میدهد ولی هرچه که هست حال این وطن این روزها خوب نیست."
"458450400,2025-07-15T04:46:49Z,1404/04/24 08:16,عباداله محمدی,kernoosh,twit,#فولاد دوستان هرکی که می تونه مجمع امسال را شرکت کنه. میخایم مجمع را روی سر زرندی بی عرضه خراب کنیم. هرچی تعداد سهامدار حقیقی توی مجمع بیشتر باشه داده و بیداد بیشتری میشه راه انداخت"
"458450395,2025-07-15T04:44:39Z,1404/04/24 08:14,babi,008210afal,twit,#شاخص_بورس مکانیسم ماشه وتحریم ها تاحالا از طرف آمریکا بوده از حالا به بعد از طرف سازمان ملل هم هست،این سازمان سازمان ملل نوشته میشود اما در اصل سازمان آمریکا خوانده میشود،بنظرم زیاد هم عجیب و بدتر از حالا نخواهد بود."
"458450388,2025-07-15T04:43:12Z,1404/04/24 08:13,Nader,nader1991,twit,از کجا بدونیم چه نمادهایی شامل طرح بیمه سهام می شوند و چه نمادهایی نمی شوند\nمثلا آیا نمادهای خودران و یا فارماکیان که صندوق بخشی سهام هستند شامل این طرح می شوند و یا صندوق های طلا و یا درآمد ثابت چطور؟"
"458450349,2025-07-15T04:38:49Z,1404/04/24 08:08,AbolfazlKarami2020,abolfazlkaram,quote,#شاخص_بورس \nالان تو وطن پرست هستی؟\nیا هرکسی بیاد تو تلویزیون ملی بدون درنظر گرفتن ملاحظات اجتماعی و فرهنگی خارج از عرف و شرع هرچی دلش خواست بگه میشه وطن پرست!!!\n\n"
"458450281,2025-07-15T04:31:48Z,1404/04/24 08:01,HRA,hamidreza5490,twit,#آباد سلام و عرض ادب. نگران نباشید هر کسی فروشنده باشه حقوقی میخره اما به چه قیمتی فروشنده هستید ؟!؟!"
"458450264,2025-07-15T04:30:10Z,1404/04/24 08:00,mohammad.,trader669,twit,#سلیم سود خوبی تقسیم نکرد چون میخواد رشد خوبی کنه"
"458450171,2025-07-15T04:22:57Z,1404/04/24 07:52,مهراد,mehrad202020,quote,#شاخص_بورس حکایت فغانی اینه که یه آدمی منافع شخصی رو ترجیح بده به کشور و هموطن و زادگاه و سرزمین مادری و ...\nمن‌ نمیگم‌ اشکال داره به هر حال هر کسی نظری داره و هر طوری بخواد رفتار میکنه\nچند روز قبل هزار نفر هموطنت کشته بشن بعد بری کنار طرف قرار بگیری عکس یادگاری بگیری \nمیتونست چند متر اون طرف تر تو حاشیه مراسم قرار بگیره که مشکلی هم در فعالیت حرفه ای و شخصی خودش پیش نیاد اما ترجیح داد کار دیگه ای انجام بده\n"
