"465243864,2026-08-16T05:00:49Z,1405/05/25 08:30,فسادیاب,b_arman56,quote,میلیونها نفر بدبخت‌تر و فقیرتر از اینی که هستند، می‌شوند تا ما به چندرغاز سود کنیم‌!!!\n\nبه جای افزایش تولید و توسعه و به روز زسانی صنایع و بالا بردن بهره‌وری و ارتباط با بازارهای جهانی و... چه راه‌های چرک و کثیفی برای بالا رفتن ارزش سهام وجود داره...\n#شاخص_بورس"
"465243860,2026-08-16T05:00:17Z,1405/05/25 08:30,محمد,mhpr,twit,#فارس افشا ب باز شدن با دامنه محدود"
"465243846,2026-08-16T04:59:47Z,1405/05/25 08:29,گرگ والستریت,parsa1234567890,twit,#شپدیس"
"465241266,2026-08-15T21:44:54Z,1405/05/25 01:14,arastoo,masteraccount,retwit,#شاخص_بورس   از سال 97 که وارد بورس شدم تا الان هیچوقت وضعیت فاندامنتال بورس رو اینقدر جذاب ندیدم.\nوقتی به گزارش بیشتر شرکتها نگاه میکنید و میزان فروش و سوددهی شرکتها رو بررسی میکنید، می بینید هیچوقت این قدر میزان p/e بازار پایین نبوده است ، عقب ماندگی فوق العاده زیاد بازار سرمایه از بازارهای موازی دیگر ، ارزش بالای جایگزینی شرکتها و ایجاد حباب منفی 5 تا 10 برابری در تمام شرکتهای بازار ، بالاخره بعد از 6 سال شاخص کل از کنج صعودی بسیار بزرگی خارج شده است و با این انرژی بالا، در بازار سرمایه میتوانیم اهداف بالایی را در سالجاری شاهد باشیم ."
"465217861,2026-08-15T05:23:35Z,1405/05/24 08:53,هوش مصنوعی اوریجنال,bououoursesabz,retwit,#بترانس\n۱- ارزش دفتری سایر دارایی‌ها در سال ۱۳۹۹\nساختمان: 100,000 میلیون ریال _ تأسیسات: 100,000 میلیون ریال _ ماشین‌آلات و تجهیزات: 400,000 میلیون ریال\nسایر دارایی‌ها: 150,000 میلیون ریال\nجمع ارزش دفتری سایر دارایی‌ها = 750,000 میلیون ریال\n۲- طبق جدول پایان سال ۱۴۰۴، ارزش زمین از 100,000 میلیون ریال به حدود 47,000,000 میلیون ریال رسیده است.\nبنابراین ضریب تجدید ارزیابی زمین برابر است با:\n47,000,000 ÷ 100,000 = 470 برابر\nاگر سایر دارایی‌ها نیز با همین ضریب ۴۷۰ برابر تجدید ارزیابی شوند: 750,000 × 470 = 352,500,000 میلیون ریال\n۳- مبلغ تجدید ارزیابی سایر دارایی‌ها\n352,500,000 میلیون ریال\n۴- سرمایه فعلی شرکت\n90 میلیارد سهم 100 ریالی = 9,000,000 میلیون ریال\n۵- محاسبه درصد افزایش سرمایه از محل سایر دارایی‌ها\n352,500,000 ÷ 9,000,000 = 39.1667\n39.1667 × 100 = 3,916.67 درصد\nدرصد افزایش سرمایه ≈ 3,917 درصد (حدود 3,900 درصد)"
"465243812,2026-08-16T04:58:16Z,1405/05/25 08:28,!Dr.Engineer,alirezakhor,twit,#شاخص_بورس #خودرو #دماوند \nوضعیت نابسامان برق و بنزین تنها مشتی است از خروارها مطالبه از سوی مردم که دولت دیگر توان برآورده کردن آن را ندارد. \nپس از چند دهه، کار به جایی رسیده که دولت باید سالانه حدود ۱.۵میلیارد دلار یارانه آرد و نان، ۶.۴میلیارد دلار یارانه کالابرگ، ۷۰‌میلیارد دلار یارانه سوخت مایع، ۱۸‌میلیارد دلار یارانه برق، ۸۷‌میلیارد دلار یارانه گاز، ۲‌میلیارد دلار یارانه نقدی و ۱۵‌میلیارد دلار یارانه برای آب؛ یعنی جمعا سالانه ۲۰۰‌میلیارد دلار یارانه، پرداخت کند؛ درحالی‌که کل تولید ناخالص داخلی کمتر از ۴۰۰‌میلیارد دلار بوده و کیک اقتصاد کشور در حال کوچک شدن است. \nبدیهی است که این نامعادله غیرقابل‌حل است و روزبه‌روز بر دشواری آن افزوده می‌شود. چنین بار سنگینی بر دوش دولت قابل تحمل نیست و اقتصادی چنین یارانه‌ای دیگر امکانی برای سرمایه‌گذاری، توسعه علم و فناوری و رشد اقتصادی ندارد. \nباید باور کرد که تنها نتیجه سرکوب قیمت کمبود است؛ همان‌طور که با فرار از اصلاح قیمت برق به خاموشی رسیدیم. باید قبول کنیم که تاکنون هزینه‌های امروز را نپرداخته و به تورم منتقل کرده‌ایم و به این نتیجه برسیم که اصلاح زودهنگام ارزان، ولی دیرهنگام دردناک است. باید هرچه زودتر طرحی نو دراندازیم.\n\n* عضو هیات علمی دانشگاه صنعتی شریف"
"465240957,2026-08-15T21:23:47Z,1405/05/25 00:53,محمد,mohammadmhp2020,retwit,#شاخص_بورس\n بورس خیلی خوب داره سود میده فردا به امید خدا بچه ها رو برمیدارم ببرم براشون کد بورسی بگیرم"
"465243786,2026-08-16T04:57:41Z,1405/05/25 08:27,گرگ بورس,believe,twit,#خودرو #خساپا #ختور \nگروه خودرو اذیت می‌کنه ,اذیت می‌کنه ، اذیت می‌کنه \nو به همین علت خیلی از سهام دارهاش دقیقه ی ۹۰ تا ببینن یکم سهمشون رشد کرده میفروشن و میرن سهام های ۱۰ برابر شده نسبت به سقف قبل گروه های دیگه رو می خرن....\nغافل از اینکه گروه خودرو تازه اول بازیشه و اونها آخرای بازیشونه...\nنتیجه اخلاقی ، دقیقه ۹۰ فروشنده نباش \nمی‌فروشی که به نفعت بشه ، اونور در جا میزنی ، اینور پرواز می‌کنه و برات دو سر ضرر میشه .\nصد البته که خرید و فروش شما به من مربوط نمیشه ..."
"465242989,2026-08-16T03:50:10Z,1405/05/25 07:20,افشار,professor1995,retwit,#شپلی برید بخوانید بازار پایه زرد یعنی چی فقط مطالعه کنید دلیلی دارد که سهمی در بازار پایه زرد است"
"465243776,2026-08-16T04:57:05Z,1405/05/25 08:27,بازار پایه,payehnew,quote,هیچکدام . شاخص کمتر از ۸ میلیون در پاییز نخواهد بود . لطفا بساط رعب را جمع کنید . فعالین فعلی بازار حرفه ای هستند . \nشما هم برو سهم بخر جا نمونی \n#شاخص_بورس"
