"459091430,2025-08-30T04:53:22Z,1404/06/08 08:23,mo,moh68756875,retwit,#شاخص_بورس \nبرو مطالعه کن که آژانس انرژی اتمی چند بار  پایبندی ایران به تعهداتش رو تایید کرده \nشما فقط یکی از تعهداتی که آمریکا عمل کرد رو بگو؟"
"459091535,2025-08-30T04:59:18Z,1404/06/08 08:29,mahdi,mahdi8145,quote,مبدا مختصات شمایی؟!\n\nکه تند و کند رو تعیین می کنی؟!\n\n#شاخص_بورس"
"459091527,2025-08-30T04:58:36Z,1404/06/08 08:28,No one,barandideh,twit,#شاخص_بورس بنظر میاد حالا که شایعات و گمانه زنی ها تمام شده و خود اسنپ بک واقعی اومده بازار برعکس انتظار عمومی مثبت بشه بخصوص بانکها که سزمایه دلاری دارند\nالبته از زاین بابت اصلا خوشحال نباید بودچون با افزایش تورم پدر ملت بیش از پیش در میاد"
"459091521,2025-08-30T04:58:04Z,1404/06/08 08:28,لاکشمی,rettoken,twit,#شکام سه ماهه تابستان راحت سی تومان سود خواهد ساخت،یعنی شش ماهه حدودا پنجاه تومن شاید هم بیشتر\nحالا دوست داری سهمت رو امروز تو کف بفروش برو \nطلا و دلار تو سقف بخر"
"459091510,2025-08-30T04:57:50Z,1404/06/08 08:27,hossein ,hosseinkarbalai,twit,#ذوب قاعدتا  باید  منفی  بخوره امروز"
"459091505,2025-08-30T04:57:35Z,1404/06/08 08:27,BAHRAMH,bahramho,quote,#وبملت بعضی از سهام ارزشمند هستند و به مقدار کافی اصلاح شدن و حتی در این بازار مستعد رشد هستند، \nوبملت فروشی نيست بخصوص که رفتار حقوقی و بازیگران آن منطقی و خوب است . فقط کافی ست فروشنده نباشيد."
"459091479,2025-08-30T04:55:28Z,1404/06/08 08:25,mahdi,mahdi8145,quote,۱۰۰ تا بویینگ چی بود؟\n\n۱۰۰ تا ایرباس چی؟ (مشارکت آمریکایی داره)\n\nچرا نفروختن شازده؟\n."
"459091430,2025-08-30T04:53:22Z,1404/06/08 08:23,mo,moh68756875,retwit,#شاخص_بورس \nبرو مطالعه کن که آژانس انرژی اتمی چند بار  پایبندی ایران به تعهداتش رو تایید کرده \nشما فقط یکی از تعهداتی که آمریکا عمل کرد رو بگو؟"
"459091461,2025-08-30T04:54:33Z,1404/06/08 08:24,هژیر,hsja99,twit,#شاخص_بورس این هفته سرتاسر منفی خواهد بود \nدور باشید."
"459091451,2025-08-30T04:54:13Z,1404/06/08 08:24,السا,alsaazizi,quote,عجب گزارش توپی"
