"458684148,2025-08-02T05:20:56Z,1404/05/11 08:50,غفور,salar1001,twit,#شاخص_بورس \n۳۵ روز شد و همچنان صف فروش؛\n\n💓💓💓💓وایران💓💓💓💓"
"458684140,2025-08-02T05:20:33Z,1404/05/11 08:50,کاوه,alikaveh,twit,#نوری \nسلام دوستان\nآیا در مجمع صحبت از افزایش سرمایه در سال جدید شده؟"
"458684135,2025-08-02T05:19:57Z,1404/05/11 08:49,آینده نگر,naderymehdi,twit,#خزامیا مثلا این سهم می خواد چند بشه که ملت بعد از این همه کاهش قیمت بازهم می روند توی صف فروش؟!!!"
"458684130,2025-08-02T05:19:20Z,1404/05/11 08:49,ویراژ,virage,twit,#خپارس خیلی مسخرس واقعا هر روز صف فروش الکی میچینن خجالت بکشید خدا ل ع ن تتون کنه که این همه ضرر میدین به سهامدار بدبخت"
"458684126,2025-08-02T05:18:43Z,1404/05/11 08:48,یزدانی,yazdani1994,quote,#شاخص_بورس کاش کمی تو واقعیت زندگی میکردی  از رؤیای اآمریکایی ت فاصله میگرفتی.. وحداقل اخبار همون رسانه های اآمریکایی رو نگاه میکردی تا بفهمی اونچه در جریان هست لبخند زیبای دیپلماسی نیس بلکه توحش لختت و عریان آمریکایی است\nدنیا جای افراد ساده لوحی نیس که مدام التماس ترحم دارن اونم از غرب"
"458684118,2025-08-02T05:17:58Z,1404/05/11 08:47,برلین سابق,berlin646464,twit,#شاخص_بورس تا خودرو منفی باشه بازار جایی نمیره\nحالا هی بهش بگو لگن"
"458684115,2025-08-02T05:16:50Z,1404/05/11 08:46,وارث ۹۹,r1992,twit,#شاخص_بورس 🔴🔴🔴میگن صیدی میخواد بر کنار بشه...\n🔴🔴🔴تو شیمی خونده بودیم...تو ایران ،مدیران از حالتی به حالتی دیگر تبدیل میشوند...\nصیدی از مایع به گاز تبدیل میشه..."
"458684100,2025-08-02T05:13:59Z,1404/05/11 08:43,omidnet,omidnet,twit,#ثنام اینهمه اصلاحیه در کدال برای نماد متوقف یعنی چی ؟ اول باز کن فعال شو بعد اگهی کدال"
"458684089,2025-08-02T05:12:22Z,1404/05/11 08:42,خاک خورده,tttt1390,twit,#شلرد لینک مجمع رو دوستان قرار بدین"
"458684083,2025-08-02T05:11:10Z,1404/05/11 08:41,ذوالفقار پور,zolf4,twit,#خودرو \nرزق را از خدا و در بازارهای قدیمی و سنتی طلا و ملک و معاملات واقعی جستجو کنید، بورس خدا ندارد و در کنترل مشتی کاذب و کذاب فقط از شما خورده می‌شود."
