"460986265,2025-12-21T05:18:08Z,1404/09/30 08:48,mohsensohrabi43,mohsensohrabi43,twit,#وبملت : امروز هم قیمت دلار در مرکز مبادله ارزی بانک مرکزی افزایش پیدا کرد و در بازار اول به 78160 تومان و در بازار دوم به 111243 تومان رسید . یعنی اگر امروز بازار اول با قیمت 78160 تومان را ملاک قرار بدیم ( 69200 تومان نرخ تسعیر ارز 6 ماهه اول سال بوده ) با توجه به دارایی 7 میلیارد دلاری بانک ملت ، و افزایش 8960 تومانی نرخ تسعیر ارز هر دلار تا این لحظه ، سودی معادل 62700 میلیارد تومان فقط از این بابت شناسایی خواهد کرد ."
"460986259,2025-12-21T05:17:52Z,1404/09/30 08:47,ساحل ارام,qzsexdrcft,twit,امروز منفی"
"460986243,2025-12-21T05:17:14Z,1404/09/30 08:47,وسهام,a224,twit,#دی \n تعلیق نماد معاملاتی (دی)\nبه اطلاع می‌رساند؛ مطابق با اطلاعیه منتشره در تارنمای کدال، به استناد بند ۷ ماده ۱۳ مکرر ۲ دستورالعمل اجرایی نحوه انجام معاملات اوراق بهادار در فرابورس ایران، نماد معاملاتی  (دی) بنا به تشخیص شرکت فرابورس ایران حداکثر تا تاریخ ۱۴۰۴/۱۰/۱۴ تعلیق شد. مدیر عملیات بازار فرابورس ایران"
"460964458,2025-12-20T07:48:56Z,1404/09/29 11:18,Trading,elmanyashil,retwit,#شفارا هنوز این سهم 15-16 درصد با قیمت قبل از جنگ فاصله دارد"
"460986235,2025-12-21T05:17:03Z,1404/09/30 08:47,Hosin,hossin12,twit,#شاخص_بورس بنظر قصد دولت برگردان اعتماد به بازار و همچنین فراهم کردن امکان فروش شرکتهای بزرگ هست . اگر اینطور باشد شاخص به زودی از ۴ و ۴ نیم ۵ عبور می کند"
"460986232,2025-12-21T05:16:53Z,1404/09/30 08:46,مهسون,majidzadss0910,twit,#چافست چه میزان صفی شد 👏👏👏"
"460986228,2025-12-21T05:16:51Z,1404/09/30 08:46,Talaaloo,talaaloo,quote,#وبملت \n\nفروش هر برگه سهام، اشتباهی جبران ناپذیر است!"
"460986224,2025-12-21T05:16:42Z,1404/09/30 08:46,عباداله محمدی,kernoosh,twit,#فولاد زمانی که دلار نیمایی 71 هزار تومان بود فولاد 410 تومان بود. دیروز نرخ دلار تالار دوم 111 هزار تومان بوده. یعنی 55 درصد رشد. اما فولاد هنوز زیر 400 تومان هست. فولاد باید بیاد بالای 600 تومان.  و انشاالله میاد با این گارد صعودی که در کلیت بازار دیده میشه"
"460986213,2025-12-21T05:16:13Z,1404/09/30 08:46,بالاتراز سیاهی رنگ خداست,hhhhhhr,quote,شما با اطلاع دقیق از این سهام ندارید یا به تعداد و قیمت نگاه نمی کنید سود سازی یک نماد باعث نمیشه که قیمت اون سهام را چند برابر به جون قالب کنن خب شما مختار هستید \nبنده هشدار دادم"
"460986210,2025-12-21T05:16:00Z,1404/09/30 08:46,ایران,javidaniran,twit,بعد کلی خشکسالی و عدم بارندگی\n\n\nبریم کلی سبزینگی ببینیم💚💚💚\n\n#فولاد"
